ResponseId	MainBranch	Employment	RemoteWork	CodingActivities	EdLevel	LearnCode	LearnCodeOnline	LearnCodeCoursesCert	YearsCode	YearsCodePro	DevType	OrgSize	PurchaseInfluence	BuyNewTool	Country	Currency	CompTotal	CompFreq	LanguageHaveWorkedWith	LanguageWantToWorkWith	DatabaseHaveWorkedWith	DatabaseWantToWorkWith	PlatformHaveWorkedWith	PlatformWantToWorkWith	WebframeHaveWorkedWith	WebframeWantToWorkWith	MiscTechHaveWorkedWith	MiscTechWantToWorkWith	ToolsTechHaveWorkedWith	ToolsTechWantToWorkWith	NEWCollabToolsHaveWorkedWith	NEWCollabToolsWantToWorkWith	OpSysProfessional use	OpSysPersonal use	VersionControlSystem	VCInteraction	VCHostingPersonal use	VCHostingProfessional use	OfficeStackAsyncHaveWorkedWith	OfficeStackAsyncWantToWorkWith	OfficeStackSyncHaveWorkedWith	OfficeStackSyncWantToWorkWith	Blockchain	NEWSOSites	SOVisitFreq	SOAccount	SOPartFreq	SOComm	Age	Gender	Trans	Sexuality	Ethnicity	Accessibility	MentalHealth	TBranch	ICorPM	WorkExp	Knowledge_1	Knowledge_2	Knowledge_3	Knowledge_4	Knowledge_5	Knowledge_6	Knowledge_7	Frequency_1	Frequency_2	Frequency_3	TimeSearching	TimeAnswering	Onboarding	ProfessionalTech	TrueFalse_1	TrueFalse_2	TrueFalse_3	SurveyLength	SurveyEase	Annual_Salary_USD
20701	I am a developer by profession	Employed, full-time	Fully remote	I don’t code outside of work	Master’s degree (M.A., M.S., M.Eng., MBA, etc.)	School (i.e., University, College, etc);Online Courses or Certification;Coding Bootcamp		Coursera;Udemy;edX	15.0	10	Engineer, data;Developer, full-stack;Developer, back-end	10 to 19 employees	I have some influence	Start a free trial;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"	97000.0	Yearly	Python;SQL	C#;HTML/CSS;Java;JavaScript;Python;SQL	Elasticsearch;Microsoft SQL Server	Elasticsearch;Microsoft SQL Server	AWS;Microsoft Azure	AWS;Microsoft Azure			NumPy;Pandas;Scikit-learn	Apache Kafka;NumPy;Pandas;Scikit-learn			IPython/Jupyter;Visual Studio;Visual Studio Code	IPython/Jupyter;Visual Studio Code	Windows	Windows	Git	Code editor;Command-line;Version control hosting service web GUI;Dedicated version control GUI application					Microsoft Teams	Microsoft Teams	Indifferent	Stack Overflow	Daily or almost daily	Yes	A few times per month or weekly	Yes, somewhat	35-44 years old	Man	No	Straight / Heterosexual	White	None of the above	None of the above	Yes	Independent contributor	20.0	Disagree	Agree	Agree	Agree	Agree	Agree	Neither agree nor disagree	Never	Never	1-2 times a week	60-120 minutes a day	30-60 minutes a day	Somewhat long	DevOps function;Continuous integration (CI) and (more often) continuous delivery	No	Yes	Yes	Appropriate in length	Easy	75742.0
255	I am a developer by profession	Employed, full-time	Fully remote	I don’t code outside of work	Some college/university study without earning a degree	Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Online forum		12.0	3	DevOps specialist	500 to 999 employees	I have some influence	Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with;Research companies that have advertised on sites I visit;Read ratings or reviews on third party sites like G2Crowd;Research companies that have emailed me	Canada	"CAD	Canadian dollar"	96700.0	Yearly	Bash/Shell;Go;Groovy;Java;Python;Ruby	Bash/Shell;C++;Kotlin;Rust	DynamoDB		AWS	AWS;Google Cloud					Ansible;Docker;Terraform	Ansible;Docker;Kubernetes;Pulumi	Vim;Visual Studio Code	IntelliJ;Vim;Visual Studio Code	Linux-based	Windows;Windows Subsystem for Linux (WSL)	Git	Command-line;Version control hosting service web GUI;Dedicated version control GUI application			Confluence;Jira Work Management		Slack;Zoom	Slack;Zoom	Unfavorable	Stack Overflow;Stack Exchange	Daily or almost daily	Yes	A few times per month or weekly	No, not really	18-24 years old	Man	No	Straight / Heterosexual	White	None of the above	I have a mood or emotional disorder (e.g., depression, bipolar disorder, etc.);I have an anxiety disorder	Yes	Independent contributor	3.0	Strongly agree	Neither agree nor disagree	Neither agree nor disagree	Neither agree nor disagree	Agree	Strongly agree	Disagree	Never	10+ times a week	1-2 times a week	Over 120 minutes a day	30-60 minutes a day	Very long	DevOps function;Microservices;Continuous integration (CI) and (more often) continuous delivery;Automated testing	Yes	No	Yes	Appropriate in length	Easy	75507.0
54279	I am a developer by profession	Employed, full-time	Hybrid (some remote, some in-person)	Hobby;Contribute to open-source projects;School or academic work	Some college/university study without earning a degree	Books / Physical media;Friend or family member;Other online resources (e.g., videos, blogs, forum);On the job training;Online Courses or Certification;Coding Bootcamp;Hackathons (virtual or in-person)	Technical documentation;Blogs;Stack Overflow;How-to videos;Interactive tutorial;Coding sessions (live or recorded);Certification videos	Udemy;Codecademy;edX	20.0	14	Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, game or graphics	20 to 99 employees	I have some influence	Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with;Research companies that have advertised on sites I visit	Canada	"CAD	Canadian dollar"	96500.0	Yearly	Go;JavaScript;PowerShell;Python	Crystal;Dart;Go;JavaScript;Python;Rust;TypeScript	Elasticsearch;SQLite		Google Cloud;Linode;VMware	Google Cloud;VMware	FastAPI;Flask;Vue.js	Deno;FastAPI;Nuxt.js;Svelte;Vue.js	Qt	Electron;Ionic;Qt	Ansible;Docker;npm;Yarn	Docker;npm;Unity 3D;Unreal Engine;Yarn	PyCharm;Sublime Text;Visual Studio;Visual Studio Code	Visual Studio Code	Linux-based;Windows;Windows Subsystem for Linux (WSL)	Linux-based;Windows;Windows Subsystem for Linux (WSL)	Git	Code editor;Command-line			Jira Work Management	Jira Work Management	Google Chat;Microsoft Teams;Slack;Zoom	Google Chat;Slack	Very unfavorable	Stack Overflow;Stack Exchange	Daily or almost daily	Yes	I have never participated in Q&A on Stack Overflow	No, not really	35-44 years old	Man	No	Straight / Heterosexual	Hispanic or Latino/a	None of the above	None of the above	No																				Appropriate in length	Neither easy nor difficult	75351.0
11845	I am a developer by profession	Employed, full-time	Hybrid (some remote, some in-person)	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)	Technical documentation;Written Tutorials;Online books;How-to videos		14.0	10	Developer, full-stack	500 to 999 employees	I have little or no influence	Research companies that have emailed me	Canada	"CAD	Canadian dollar"	96000.0	Yearly	Groovy;Java;JavaScript;Rust;SQL;TypeScript	C;Kotlin;Python;Rust;SQL;TypeScript	MySQL;Oracle;SQLite	PostgreSQL;SQLite	DigitalOcean;Linode;Microsoft Azure	DigitalOcean;Linode	Express;Node.js;React.js	Express;Node.js	Spring		Docker;Kubernetes;npm;Yarn	Docker;Kubernetes;npm	IntelliJ;Neovim;Vim;Visual Studio Code	IntelliJ;Neovim;Visual Studio Code	Linux-based	Linux-based;macOS	Git	Command-line			Confluence	Confluence	Mattermost;Microsoft Teams	Mattermost;Zoom	Indifferent	Stack Overflow;Stack Exchange	Less than once per month or monthly	No		No, not at all	25-34 years old							No																				Appropriate in length	Easy	74961.0
21970	I am a developer by profession	Employed, full-time	Hybrid (some remote, some in-person)	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Online books;Video-based Online Courses;Written-based Online Courses		43.0	34	Developer, back-end;Developer, desktop or enterprise applications	100 to 499 employees	I have little or no influence	Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada	"CAD	Canadian dollar"	96000.0	Yearly	C#;PowerShell;SQL	C#;PowerShell;SQL	Microsoft SQL Server	Microsoft SQL Server	Microsoft Azure	Google Cloud;Microsoft Azure	ASP.NET Core ;React.js	ASP.NET Core 	.NET	.NET	Docker	Docker;Unity 3D	Visual Studio	Visual Studio;Visual Studio Code;Webstorm	Windows	Windows	Git	Code editor;Command-line			Confluence	Stack Overflow for Teams	Microsoft Teams	Slack	Unfavorable	Stack Overflow;Stack Exchange	A few times per week	Yes	Less than once per month or monthly	No, not really	55-64 years old	Man	No	Straight / Heterosexual	White	None of the above	None of the above	No																				Appropriate in length	Easy	74961.0
38361	I am a developer by profession	Employed, full-time	Hybrid (some remote, some in-person)	Hobby;Contribute to open-source projects	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);Online Courses or Certification	Technical documentation;Blogs;Stack Overflow;Online books;Video-based Online Courses;How-to videos;Interactive tutorial	Coursera	8.0	3	Developer, back-end	5,000 to 9,999 employees	I have little or no influence	Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada	"CAD	Canadian dollar"	96000.0	Yearly	C++;Go;Python	C#;C++;Go;LISP;Rust	DynamoDB;Microsoft SQL Server;MySQL	DynamoDB;MySQL	AWS;Google Cloud;Microsoft Azure	AWS;Google Cloud;Microsoft Azure					Docker;Homebrew;Kubernetes;npm	Docker;Homebrew;Kubernetes;npm	Emacs;Visual Studio Code	Emacs;Visual Studio Code	macOS;Windows	Linux-based;macOS	Git	Code editor			Confluence;Jira Work Management	Confluence;Jira Work Management	Microsoft Teams;Slack	Microsoft Teams;Slack	Favorable	Stack Overflow;Stack Exchange	A few times per week	No		Neutral	25-34 years old	Man	No	Straight / Heterosexual	North American	None of the above	I have learning differences (e.g., Dyslexic, Dyslexia, etc.)	Yes	Independent contributor	3.0	Disagree	Strongly agree	Strongly agree	Agree	Strongly agree	Neither agree nor disagree	Neither agree nor disagree	3-5 times a week	1-2 times a week	3-5 times a week	60-120 minutes a day	15-30 minutes a day	Somewhat short	Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Automated testing	No	Yes	No	Appropriate in length	Easy	74961.0
49949	I am a developer by profession	Independent contractor, freelancer, or self-employed	Fully remote	Bootstrapping a business;School or academic work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;Other (please specify):			25.0	21	Developer, full-stack	2 to 9 employees	I have a great deal of influence	Start a free trial;Ask developers I know/work with	Canada	"CAD	Canadian dollar"	96000.0	Yearly	Bash/Shell;Elixir;Erlang;HTML/CSS;JavaScript;PHP;SQL;TypeScript	HTML/CSS;JavaScript;SQL;TypeScript	Cloud Firestore;MySQL;PostgreSQL	PostgreSQL	DigitalOcean;Firebase;Google Cloud;Heroku;OVH	DigitalOcean	Django;Express;Next.js;Node.js;React.js;Svelte;Vue.js	Next.js;Node.js;React.js;Svelte;Vue.js			Docker;Homebrew;npm;Yarn	Yarn	Nano;Visual Studio Code	Nano;Visual Studio Code	macOS	macOS	Git	Command-line			Airtable;Trello	Airtable;Trello	Google Chat;Slack	Slack	Unfavorable	Stack Overflow;Stack Exchange	A few times per month or weekly	Yes	Less than once per month or monthly	No, not really	35-44 years old	Man	No	Gay or Lesbian	Or, in your own words:	None of the above	Or, in your own words:	No																				Appropriate in length	Easy	74961.0
51335	I am not primarily a developer, but I write code sometimes as part of my work	Employed, full-time	Hybrid (some remote, some in-person)	Hobby;Bootstrapping a business;Freelance/contract work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;School (i.e., University, College, etc);Online Courses or Certification		Udemy;Codecademy;Pluralsight;Other	10.0	7	Developer, front-end;Designer	1,000 to 4,999 employees	I have little or no influence	Ask developers I know/work with;Research companies that have advertised on sites I visit;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"	96000.0	Yearly	HTML/CSS;JavaScript;PHP	HTML/CSS;JavaScript;PHP;Ruby	MySQL	MySQL	AWS	AWS;DigitalOcean	jQuery	React.js;Ruby on Rails;Vue.js					Notepad++	Notepad++	Windows	macOS	I don't use one				Jira Work Management;Microsoft Planner;Notion;Trello	Jira Work Management;Microsoft Planner;Notion	Google Chat;Microsoft Teams;Slack;Zoom	Google Chat;Microsoft Teams;Slack;Zoom	Very unfavorable	Stack Overflow;Stack Exchange	A few times per month or weekly	Yes	Less than once per month or monthly	No, not really	25-34 years old	Man	No	Gay or Lesbian	White	None of the above	I have a mood or emotional disorder (e.g., depression, bipolar disorder, etc.);I have an anxiety disorder	No																				Appropriate in length	Easy	74961.0
47049	I am not primarily a developer, but I write code sometimes as part of my work	Employed, full-time	Hybrid (some remote, some in-person)	I don’t code outside of work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	School (i.e., University, College, etc)			6.0	2	Database administrator	100 to 499 employees	I have little or no influence	Start a free trial	Canada	"CAD	Canadian dollar"	95300.0	Yearly	Bash/Shell;C#;HTML/CSS;Java;PHP;Python	MATLAB;SQL			AWS;Microsoft Azure	AWS;Microsoft Azure	Angular.js;ASP.NET;jQuery;Node.js;React.js		.NET;Ionic;NumPy;Pandas		npm;Unity 3D		Atom;Eclipse;IPython/Jupyter;NetBeans;Sublime Text;Visual Studio;Visual Studio Code			Linux-based;macOS;Windows	Git	Command-line			Jira Work Management		Slack		Favorable	Collectives on Stack Overflow;Stack Overflow	A few times per week	Yes	Less than once per month or monthly	No, not really	25-34 years old	Man	No	Straight / Heterosexual	Middle Eastern;Southeast Asian	None of the above	None of the above	No																				Too long	Easy	74414.0
331	I am a developer by profession	Employed, full-time	Fully remote	Hobby	Some college/university study without earning a degree	Books / Physical media;Other online resources (e.g., videos, blogs, forum);Online Courses or Certification	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Online books;Video-based Online Courses	Coursera;Codecademy;Pluralsight;edX	14.0	10	Developer, front-end;Developer, full-stack	5,000 to 9,999 employees	I have little or no influence	Ask developers I know/work with	Canada	"CAD	Canadian dollar"	95000.0	Yearly	C;C#;C++;HTML/CSS;JavaScript;Rust;TypeScript	HTML/CSS;Rust;TypeScript	Microsoft SQL Server;PostgreSQL				Angular;Angular.js;React.js	React.js	Xamarin		Docker;npm	Docker;npm	IntelliJ;Visual Studio;Visual Studio Code;Xcode	Visual Studio Code	Windows	macOS;Windows	Git;Other (please specify):	Dedicated version control GUI application			Confluence;Jira Work Management	Jira Work Management	Microsoft Teams;Zoom	Microsoft Teams	Very unfavorable	Stack Overflow	A few times per week	Yes	Less than once per month or monthly	No, not really	25-34 years old	Man	No	Straight / Heterosexual	White;European	None of the above	I have a concentration and/or memory disorder (e.g., ADHD, etc.)	Yes	Independent contributor	10.0	Disagree	Strongly agree	Agree	Agree	Agree	Disagree	Agree	1-2 times a week	1-2 times a week		30-60 minutes a day	Less than 15 minutes a day	Somewhat long	DevOps function;Microservices;Continuous integration (CI) and (more often) continuous delivery;Automated testing	No	No	Yes	Appropriate in length	Easy	74180.0
2892	I am a developer by profession	Employed, full-time	Hybrid (some remote, some in-person)	Hobby	Master’s degree (M.A., M.S., M.Eng., MBA, etc.)	Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Colleague	Technical documentation;Blogs;Programming Games;Stack Overflow;How-to videos;Coding sessions (live or recorded)		8.0	4	Developer, full-stack	2 to 9 employees	I have some influence	Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"	95000.0	Yearly	HTML/CSS;Python;Ruby;SQL;TypeScript	Rust;TypeScript	Elasticsearch;MongoDB;Redis;SQLite		Google Cloud	Google Cloud	FastAPI;Flask;React.js;Ruby on Rails	Phoenix	NumPy;Pandas;Scikit-learn;Torch/PyTorch		Docker;Homebrew;Terraform;Yarn	Docker;Yarn	PyCharm;Visual Studio Code	Visual Studio Code	macOS	Linux-based;macOS	Git	Code editor;Command-line			Asana	Notion	Mattermost;Slack	Slack	Favorable	Stack Overflow	A few times per month or weekly	Yes	Less than once per month or monthly	Neutral	25-34 years old	Man	No	Straight / Heterosexual	White;European	None of the above	None of the above	Yes	Independent contributor	4.0	Agree	Neither agree nor disagree	Agree	Agree	Agree	Agree	Neither agree nor disagree	Never	Never	1-2 times a week	60-120 minutes a day	15-30 minutes a day	Somewhat long	DevOps function;Continuous integration (CI) and (more often) continuous delivery;Automated testing;Observability tools	Yes	Yes	Yes	Appropriate in length	Easy	74180.0
10596	I am a developer by profession	Employed, full-time	Fully remote	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);On the job training	Technical documentation;Stack Overflow		7.0	5	Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications	10,000 or more employees	I have some influence	Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada	"CAD	Canadian dollar"	95000.0	Yearly	C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript	C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript	Microsoft SQL Server	Microsoft SQL Server;PostgreSQL;Redis			Angular;ASP.NET;ASP.NET Core ;Node.js	Angular;ASP.NET;ASP.NET Core ;Node.js	.NET	.NET			Visual Studio;Visual Studio Code	Visual Studio;Visual Studio Code	Windows	Linux-based;Windows	Git;Other (please specify):	Code editor;Command-line			Confluence;Jira Work Management;Smartsheet	Confluence;Jira Work Management;Smartsheet	Microsoft Teams	Slack	Indifferent	Stack Overflow	Daily or almost daily	Yes	Less than once per month or monthly	Yes, somewhat	25-34 years old	Man	No	Straight / Heterosexual	White;North American	None of the above	I have a concentration and/or memory disorder (e.g., ADHD, etc.)	No																				Appropriate in length	Neither easy nor difficult	74180.0
